PassengerId,Perished,Pclass,Sex,Age,SibSp,Parch,Fare,HasCabin,Embarked_Q,Embarked_S,FamilySize,IsAlone,AgeGroup,FareGroup,Title
724,1.0,2,0,50.0,0,0,13.0,0,False,True,1,1,3,1,0
725,0.0,1,0,27.0,1,0,53.1,1,False,True,2,0,2,3,0
726,1.0,3,0,20.0,0,0,8.6625,0,False,True,1,1,2,1,0
727,0.0,2,1,30.0,3,0,21.0,0,False,True,4,0,2,2,1
728,0.0,3,1,28.0,0,0,7.7375,0,True,False,1,1,2,0,1
729,1.0,2,0,25.0,1,0,26.0,0,False,True,2,0,2,2,0
730,1.0,3,1,25.0,1,0,7.925,0,False,True,2,0,2,1,1
731,0.0,1,1,29.0,0,0,211.3375,1,False,True,1,1,2,3,1
732,1.0,3,0,11.0,0,0,18.7875,0,False,False,1,1,0,2,0
733,1.0,2,0,28.0,0,0,0.0,0,False,True,1,1,2,0,0
734,1.0,2,0,23.0,0,0,13.0,0,False,True,1,1,2,1,0
735,1.0,2,0,23.0,0,0,13.0,0,False,True,1,1,2,1,0
736,1.0,3,0,28.5,0,0,16.1,0,False,True,1,1,2,2,0
737,1.0,3,1,48.0,1,3,34.375,0,False,True,5,0,3,3,1
738,0.0,1,0,35.0,0,0,512.3292,1,False,False,1,1,2,3,0
739,1.0,3,0,28.0,0,0,7.8958,0,False,True,1,1,2,0,0
740,1.0,3,0,28.0,0,0,7.8958,0,False,True,1,1,2,0,0
741,0.0,1,0,28.0,0,0,30.0,1,False,True,1,1,2,2,0
742,1.0,1,0,36.0,1,0,78.85,1,False,True,2,0,3,3,0
743,0.0,1,1,21.0,2,2,262.375,1,False,False,5,0,2,3,1
744,1.0,3,0,24.0,1,0,16.1,0,False,True,2,0,2,2,0
745,0.0,3,0,31.0,0,0,7.925,0,False,True,1,1,2,1,0
746,1.0,1,0,70.0,1,1,71.0,1,False,True,3,0,4,3,3
747,1.0,3,0,16.0,1,1,20.25,0,False,True,3,0,1,2,0
748,0.0,2,1,30.0,0,0,13.0,0,False,True,1,1,2,1,1
749,1.0,1,0,19.0,1,0,53.1,1,False,True,2,0,2,3,0
750,1.0,3,0,31.0,0,0,7.75,0,True,False,1,1,2,0,0
751,0.0,2,1,4.0,1,1,23.0,0,False,True,3,0,0,2,1
752,0.0,3,0,6.0,0,1,12.475,1,False,True,2,0,0,1,2
753,1.0,3,0,33.0,0,0,9.5,0,False,True,1,1,2,1,0
754,1.0,3,0,23.0,0,0,7.8958,0,False,True,1,1,2,0,0
755,0.0,2,1,48.0,1,2,65.0,0,False,True,4,0,3,3,1
756,0.0,2,0,0.67,1,1,14.5,0,False,True,3,0,0,2,2
757,1.0,3,0,28.0,0,0,7.7958,0,False,True,1,1,2,0,0
758,1.0,2,0,18.0,0,0,11.5,0,False,True,1,1,1,1,0
759,1.0,3,0,34.0,0,0,8.05,0,False,True,1,1,2,1,0
760,0.0,1,1,33.0,0,0,86.5,1,False,True,1,1,2,3,1
761,1.0,3,0,28.0,0,0,14.5,0,False,True,1,1,2,2,0
762,1.0,3,0,41.0,0,0,7.125,0,False,True,1,1,3,0,0
763,0.0,3,0,20.0,0,0,7.2292,0,False,False,1,1,2,0,0
764,0.0,1,1,36.0,1,2,120.0,1,False,True,4,0,3,3,1
765,1.0,3,0,16.0,0,0,7.775,0,False,True,1,1,1,0,0
766,0.0,1,1,51.0,1,0,77.9583,1,False,True,2,0,3,3,1
767,1.0,1,0,28.0,0,0,39.6,0,False,False,1,1,2,3,3
768,1.0,3,1,30.5,0,0,7.75,0,True,False,1,1,2,0,1
769,1.0,3,0,28.0,1,0,24.15,0,True,False,2,0,2,2,0
770,1.0,3,0,32.0,0,0,8.3625,0,False,True,1,1,2,1,0
771,1.0,3,0,24.0,0,0,9.5,0,False,True,1,1,2,1,0
772,1.0,3,0,48.0,0,0,7.8542,0,False,True,1,1,3,0,0
773,1.0,2,1,57.0,0,0,10.5,1,False,True,1,1,3,1,1
774,1.0,3,0,28.0,0,0,7.225,0,False,False,1,1,2,0,0
775,0.0,2,1,54.0,1,3,23.0,0,False,True,5,0,3,2,1
776,1.0,3,0,18.0,0,0,7.75,0,False,True,1,1,1,0,0
777,1.0,3,0,28.0,0,0,7.75,1,True,False,1,1,2,0,0
778,0.0,3,1,5.0,0,0,12.475,0,False,True,1,1,0,1,1
779,1.0,3,0,28.0,0,0,7.7375,0,True,False,1,1,2,0,0
780,0.0,1,1,43.0,0,1,211.3375,1,False,True,2,0,3,3,1
781,0.0,3,1,13.0,0,0,7.2292,0,False,False,1,1,1,0,1
782,0.0,1,1,17.0,1,0,57.0,1,False,True,2,0,1,3,1
783,1.0,1,0,29.0,0,0,30.0,1,False,True,1,1,2,2,0
784,1.0,3,0,28.0,1,2,23.45,0,False,True,4,0,2,2,0
785,1.0,3,0,25.0,0,0,7.05,0,False,True,1,1,2,0,0
786,1.0,3,0,25.0,0,0,7.25,0,False,True,1,1,2,0,0
787,0.0,3,1,18.0,0,0,7.4958,0,False,True,1,1,1,0,1
788,1.0,3,0,8.0,4,1,29.125,0,True,False,6,0,0,2,2
789,0.0,3,0,1.0,1,2,20.575,0,False,True,4,0,0,2,2
790,1.0,1,0,46.0,0,0,79.2,1,False,False,1,1,3,3,0
791,1.0,3,0,28.0,0,0,7.75,0,True,False,1,1,2,0,0
792,1.0,2,0,16.0,0,0,26.0,0,False,True,1,1,1,2,0
793,1.0,3,1,28.0,8,2,69.55,0,False,True,11,0,2,3,1
794,1.0,1,0,28.0,0,0,30.6958,0,False,False,1,1,2,2,0
795,1.0,3,0,25.0,0,0,7.8958,0,False,True,1,1,2,0,0
796,1.0,2,0,39.0,0,0,13.0,0,False,True,1,1,3,1,0
797,0.0,1,1,49.0,0,0,25.9292,1,False,True,1,1,3,2,3
798,0.0,3,1,31.0,0,0,8.6833,0,False,True,1,1,2,1,1
799,1.0,3,0,30.0,0,0,7.2292,0,False,False,1,1,2,0,0
800,1.0,3,1,30.0,1,1,24.15,0,False,True,3,0,2,2,1
801,1.0,2,0,34.0,0,0,13.0,0,False,True,1,1,2,1,0
802,0.0,2,1,31.0,1,1,26.25,0,False,True,3,0,2,2,1
803,0.0,1,0,11.0,1,2,120.0,1,False,True,4,0,0,3,2
804,0.0,3,0,0.42,0,1,8.5167,0,False,False,2,0,0,1,2
805,0.0,3,0,27.0,0,0,6.975,0,False,True,1,1,2,0,0
806,1.0,3,0,31.0,0,0,7.775,0,False,True,1,1,2,0,0
807,1.0,1,0,39.0,0,0,0.0,1,False,True,1,1,3,0,0
808,1.0,3,1,18.0,0,0,7.775,0,False,True,1,1,1,0,1
809,1.0,2,0,39.0,0,0,13.0,0,False,True,1,1,3,1,0
810,0.0,1,1,33.0,1,0,53.1,1,False,True,2,0,2,3,1
811,1.0,3,0,26.0,0,0,7.8875,0,False,True,1,1,2,0,0
812,1.0,3,0,39.0,0,0,24.15,0,False,True,1,1,3,2,0
813,1.0,2,0,35.0,0,0,10.5,0,False,True,1,1,2,1,0
814,1.0,3,1,6.0,4,2,31.275,0,False,True,7,0,0,2,1
815,1.0,3,0,30.5,0,0,8.05,0,False,True,1,1,2,1,0
816,1.0,1,0,28.0,0,0,0.0,1,False,True,1,1,2,0,0
817,1.0,3,1,23.0,0,0,7.925,0,False,True,1,1,2,1,1
818,1.0,2,0,31.0,1,1,37.0042,0,False,False,3,0,2,3,0
819,1.0,3,0,43.0,0,0,6.45,0,False,True,1,1,3,0,0
820,1.0,3,0,10.0,3,2,27.9,0,False,True,6,0,0,2,2
821,0.0,1,1,52.0,1,1,93.5,1,False,True,3,0,3,3,1
822,0.0,3,0,27.0,0,0,8.6625,0,False,True,1,1,2,1,0
823,1.0,1,0,38.0,0,0,0.0,0,False,True,1,1,3,0,3
824,0.0,3,1,27.0,0,1,12.475,1,False,True,2,0,2,1,1
825,1.0,3,0,2.0,4,1,39.6875,0,False,True,6,0,0,3,2
826,1.0,3,0,28.0,0,0,6.95,0,True,False,1,1,2,0,0
827,1.0,3,0,28.0,0,0,56.4958,0,False,True,1,1,2,3,0
828,0.0,2,0,1.0,0,2,37.0042,0,False,False,3,0,0,3,2
829,0.0,3,0,28.0,0,0,7.75,0,True,False,1,1,2,0,0
830,0.0,1,1,62.0,0,0,80.0,1,False,True,1,1,4,3,1
831,0.0,3,1,15.0,1,0,14.4542,0,False,False,2,0,1,1,1
832,0.0,2,0,0.83,1,1,18.75,0,False,True,3,0,0,2,2
833,1.0,3,0,28.0,0,0,7.2292,0,False,False,1,1,2,0,0
834,1.0,3,0,23.0,0,0,7.8542,0,False,True,1,1,2,0,0
835,1.0,3,0,18.0,0,0,8.3,0,False,True,1,1,1,1,0
836,0.0,1,1,39.0,1,1,83.1583,1,False,False,3,0,3,3,1
837,1.0,3,0,21.0,0,0,8.6625,0,False,True,1,1,2,1,0
838,1.0,3,0,28.0,0,0,8.05,0,False,True,1,1,2,1,0
839,0.0,3,0,32.0,0,0,56.4958,0,False,True,1,1,2,3,0
840,0.0,1,0,28.0,0,0,29.7,1,False,False,1,1,2,2,0
841,1.0,3,0,20.0,0,0,7.925,0,False,True,1,1,2,1,0
842,1.0,2,0,16.0,0,0,10.5,0,False,True,1,1,1,1,0
843,0.0,1,1,30.0,0,0,31.0,0,False,False,1,1,2,2,1
844,1.0,3,0,34.5,0,0,6.4375,0,False,False,1,1,2,0,0
845,1.0,3,0,17.0,0,0,8.6625,0,False,True,1,1,1,1,0
846,1.0,3,0,42.0,0,0,7.55,0,False,True,1,1,3,0,0
847,1.0,3,0,28.0,8,2,69.55,0,False,True,11,0,2,3,0
848,1.0,3,0,35.0,0,0,7.8958,0,False,False,1,1,2,0,0
849,1.0,2,0,28.0,0,1,33.0,0,False,True,2,0,2,3,3
850,0.0,1,1,28.0,1,0,89.1042,1,False,False,2,0,2,3,1
851,1.0,3,0,4.0,4,2,31.275,0,False,True,7,0,0,2,2
852,1.0,3,0,74.0,0,0,7.775,0,False,True,1,1,4,0,0
853,1.0,3,1,9.0,1,1,15.2458,0,False,False,3,0,0,2,1
854,0.0,1,1,16.0,0,1,39.4,1,False,True,2,0,1,3,1
855,1.0,2,1,44.0,1,0,26.0,0,False,True,2,0,3,2,1
856,0.0,3,1,18.0,0,1,9.35,0,False,True,2,0,1,1,1
857,0.0,1,1,45.0,1,1,164.8667,0,False,True,3,0,3,3,1
858,0.0,1,0,51.0,0,0,26.55,1,False,True,1,1,3,2,0
859,0.0,3,1,24.0,0,3,19.2583,0,False,False,4,0,2,2,1
860,1.0,3,0,28.0,0,0,7.2292,0,False,False,1,1,2,0,0
861,1.0,3,0,41.0,2,0,14.1083,0,False,True,3,0,3,1,0
862,1.0,2,0,21.0,1,0,11.5,0,False,True,2,0,2,1,0
863,0.0,1,1,48.0,0,0,25.9292,1,False,True,1,1,3,2,1
864,1.0,3,1,28.0,8,2,69.55,0,False,True,11,0,2,3,1
865,1.0,2,0,24.0,0,0,13.0,0,False,True,1,1,2,1,0
866,0.0,2,1,42.0,0,0,13.0,0,False,True,1,1,3,1,1
867,0.0,2,1,27.0,1,0,13.8583,0,False,False,2,0,2,1,1
868,1.0,1,0,31.0,0,0,50.4958,1,False,True,1,1,2,3,0
869,1.0,3,0,28.0,0,0,9.5,0,False,True,1,1,2,1,0
870,0.0,3,0,4.0,1,1,11.1333,0,False,True,3,0,0,1,2
871,1.0,3,0,26.0,0,0,7.8958,0,False,True,1,1,2,0,0
872,0.0,1,1,47.0,1,1,52.5542,1,False,True,3,0,3,3,1
873,1.0,1,0,33.0,0,0,5.0,1,False,True,1,1,2,0,0
874,1.0,3,0,47.0,0,0,9.0,0,False,True,1,1,3,1,0
875,0.0,2,1,28.0,1,0,24.0,0,False,False,2,0,2,2,1
876,0.0,3,1,15.0,0,0,7.225,0,False,False,1,1,1,0,1
877,1.0,3,0,20.0,0,0,9.8458,0,False,True,1,1,2,1,0
878,1.0,3,0,19.0,0,0,7.8958,0,False,True,1,1,2,0,0
879,1.0,3,0,28.0,0,0,7.8958,0,False,True,1,1,2,0,0
880,0.0,1,1,56.0,0,1,83.1583,1,False,False,2,0,3,3,1
881,0.0,2,1,25.0,0,1,26.0,0,False,True,2,0,2,2,1
882,1.0,3,0,33.0,0,0,7.8958,0,False,True,1,1,2,0,0
883,1.0,3,1,22.0,0,0,10.5167,0,False,True,1,1,2,1,1
884,1.0,2,0,28.0,0,0,10.5,0,False,True,1,1,2,1,0
885,1.0,3,0,25.0,0,0,7.05,0,False,True,1,1,2,0,0
886,1.0,3,1,39.0,0,5,29.125,0,True,False,6,0,3,2,1
887,1.0,2,0,27.0,0,0,13.0,0,False,True,1,1,2,1,3
888,0.0,1,1,19.0,0,0,30.0,1,False,True,1,1,2,2,1
889,1.0,3,1,28.0,1,2,23.45,0,False,True,4,0,2,2,1
890,0.0,1,0,26.0,0,0,30.0,1,False,False,1,1,2,2,0
891,1.0,3,0,32.0,0,0,7.75,0,True,False,1,1,2,0,0
